date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:53	14159/14159	---M--	200	added ('OK')	text/html	etag:%228bdc7926ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/subtracting_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/subtracting_fractions.html	(from http://www.vitutor.com/)
12:00:53	14100/14100	---M--	200	added ('OK')	text/html	etag:%221edc724ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/multiplying_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/multiplying_fractions.html	(from http://www.vitutor.com/)
12:00:54	16020/16020	---M--	200	added ('OK')	text/html	etag:%229dcb2222ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/dviding_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/dviding_fractions.html	(from http://www.vitutor.com/)
12:00:55	15927/15927	---M--	200	added ('OK')	text/html	etag:%22d15e3a25ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/operations_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/operations_fractions.html	(from http://www.vitutor.com/)
12:00:55	15628/15628	---M--	200	added ('OK')	text/html	etag:%22f95ab21ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/decimal_fraction.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/decimal_fraction.html	(from http://www.vitutor.com/)
12:00:56	26650/26650	---M--	200	added ('OK')	text/html	etag:%2232356e23ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/fraction_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/fraction_worksheets.html	(from http://www.vitutor.com/)
12:00:57	33425/33425	---M--	200	added ('OK')	text/html	etag:%225d63bb22ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/fraction_activities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/fraction_activities.html	(from http://www.vitutor.com/)
12:00:57	32231/32231	---M--	200	added ('OK')	text/html	etag:%22be985123ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/fraction_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/fraction_problems.html	(from http://www.vitutor.com/)
12:00:58	13431/13431	---M--	200	added ('OK')	text/html	etag:%22edcb2826ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/rational_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/rational_numbers.html	(from http://www.vitutor.com/)
12:00:59	16173/16173	---M--	200	added ('OK')	text/html	etag:%2225cb191cef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/adding_rational.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/adding_rational.html	(from http://www.vitutor.com/)
12:00:59	15661/15661	---M--	200	added ('OK')	text/html	etag:%229a9dd824ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/multiplying_rational.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/multiplying_rational.html	(from http://www.vitutor.com/)
12:01:00	12593/12593	---M--	200	added ('OK')	text/html	etag:%22cd59b021ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/dividing_rational.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/dividing_rational.html	(from http://www.vitutor.com/)
12:01:00	10273/10273	---M--	200	added ('OK')	text/html	etag:%223fe1fd25ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/rational_index.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/rational_index.html	(from http://www.vitutor.com/)
12:01:00	33656/33656	---M--	200	added ('OK')	text/html	etag:%22ced18d25ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/rational_exercises.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/rational_exercises.html	(from http://www.vitutor.com/)
12:01:01	13796/13796	---M--	200	added ('OK')	text/html	etag:%229f7e26fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/irrational_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/irrational_numbers.html	(from http://www.vitutor.com/)
12:01:01	14715/14715	---M--	200	added ('OK')	text/html	etag:%227f29b171ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/real_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/real_numbers.html	(from http://www.vitutor.com/)
12:01:02	21508/21508	---M--	200	added ('OK')	text/html	etag:%22a93e836fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/operation_real.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/operation_real.html	(from http://www.vitutor.com/)
12:01:03	16751/16751	---M--	200	added ('OK')	text/html	etag:%22549c170ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/powers_real.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/powers_real.html	(from http://www.vitutor.com/)
12:01:03	16117/16117	---M--	200	added ('OK')	text/html	etag:%22bf32b66eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/intervals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/intervals.html	(from http://www.vitutor.com/)
12:01:04	15059/15059	---M--	200	added ('OK')	text/html	etag:%22ec33976eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/half-line.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/half-line.html	(from http://www.vitutor.com/)
12:01:05	16749/16749	---M--	200	added ('OK')	text/html	etag:%22abb2b46def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/absolute_value.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/absolute_value.html	(from http://www.vitutor.com/)
12:01:05	22736/22736	---M--	200	added ('OK')	text/html	etag:%22905e416eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/exercises_real.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/exercises_real.html	(from http://www.vitutor.com/)
12:01:06	20332/20332	---M--	200	added ('OK')	text/html	etag:%22fff97f70ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/radicals.html	(from http://www.vitutor.com/)
12:01:07	12594/12594	---M--	200	added ('OK')	text/html	etag:%22c8d9bb6def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/adding_radical.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/adding_radical.html	(from http://www.vitutor.com/)
12:01:07	14456/14456	---M--	200	added ('OK')	text/html	etag:%22d1df236fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/multipliying_radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/multipliying_radicals.html	(from http://www.vitutor.com/)
12:01:08	14867/14867	---M--	200	added ('OK')	text/html	etag:%221cc2246eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/dividing_radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/dividing_radicals.html	(from http://www.vitutor.com/)
12:01:08	13626/13626	---M--	200	added ('OK')	text/html	etag:%225c89ee6fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/powers_radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/powers_radicals.html	(from http://www.vitutor.com/)
12:01:09	13792/13792	---M--	200	added ('OK')	text/html	etag:%22b6ea1272ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/root_radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/root_radicals.html	(from http://www.vitutor.com/)
12:01:09	16865/16865	---M--	200	added ('OK')	text/html	etag:%22e1a4171ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/rationalizing.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/rationalizing.html	(from http://www.vitutor.com/)
12:01:10	25303/25303	---M--	200	added ('OK')	text/html	etag:%225733b72ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/real_numbers/worksheet_radicals.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/real_numbers/worksheet_radicals.html	(from http://www.vitutor.com/)
12:01:11	16562/16562	---M--	200	added ('OK')	text/html	etag:%2245accefcee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/imaginary_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/imaginary_numbers.html	(from http://www.vitutor.com/)
12:01:11	17046/17046	---M--	200	added ('OK')	text/html	etag:%22293fe0fbee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/complex_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/complex_numbers.html	(from http://www.vitutor.com/)
12:01:11	21654/21654	---M--	200	added ('OK')	text/html	etag:%22aece51fdee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/polar_form.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/polar_form.html	(from http://www.vitutor.com/)
12:01:13	15322/15322	---M--	200	added ('OK')	text/html	etag:%2270da1bfcee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/conjugate_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/conjugate_complex.html	(from http://www.vitutor.com/)
12:01:13	13807/13807	---M--	200	added ('OK')	text/html	etag:%22719434fbee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/adding_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/adding_complex.html	(from http://www.vitutor.com/)
12:01:13	15430/15430	---M--	200	added ('OK')	text/html	etag:%22dbcf32fdee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/multiplying_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/multiplying_complex.html	(from http://www.vitutor.com/)
12:01:14	14547/14547	---M--	200	added ('OK')	text/html	etag:%22f9b052fcee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/dividing_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/dividing_complex.html	(from http://www.vitutor.com/)
12:01:15	13961/13961	---M--	200	added ('OK')	text/html	etag:%22ab41a5fdee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/power_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/power_complex.html	(from http://www.vitutor.com/)
12:01:15	15264/15264	---M--	200	added ('OK')	text/html	etag:%227bb317feee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/root_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/root_complex.html	(from http://www.vitutor.com/)
12:01:15	32455/32455	---M--	200	added ('OK')	text/html	etag:%2272adaffcee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/exercises_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/exercises_complex.html	(from http://www.vitutor.com/)
12:01:17	26132/26132	---M--	200	added ('OK')	text/html	etag:%22513fe3fdee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/complex_numbers/problems_complex.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/complex_numbers/problems_complex.html	(from http://www.vitutor.com/)
12:01:17	16738/16738	---M--	200	added ('OK')	text/html	etag:%225f68b044ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/metric_system.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/metric_system.html	(from http://www.vitutor.com/)
12:01:18	20642/20642	---M--	200	added ('OK')	text/html	etag:%2226331d46ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/units_length.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/units_length.html	(from http://www.vitutor.com/)
12:01:19	19096/19096	---M--	200	added ('OK')	text/html	etag:%223b6d3746ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/units_mass.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/units_mass.html	(from http://www.vitutor.com/)
12:01:19	18150/18150	---M--	200	added ('OK')	text/html	etag:%2231adb645ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/units_capacity.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/units_capacity.html	(from http://www.vitutor.com/)
12:01:20	19778/19778	---M--	200	added ('OK')	text/html	etag:%22a0e99245ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/units_area.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/units_area.html	(from http://www.vitutor.com/)
12:01:21	19587/19587	---M--	200	added ('OK')	text/html	etag:%2230f39d46ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/units_volume.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/units_volume.html	(from http://www.vitutor.com/)
12:01:21	13477/13477	---M--	200	added ('OK')	text/html	etag:%22fe321a44ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/english_system.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/english_system.html	(from http://www.vitutor.com/)
12:01:21	23616/23616	---M--	200	added ('OK')	text/html	etag:%22a3763f45ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/metric_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/metric_worksheets.html	(from http://www.vitutor.com/)
12:01:23	23736/23736	---M--	200	added ('OK')	text/html	etag:%2272cf3644ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/metric_system/metric_exercises.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/metric_system/metric_exercises.html	(from http://www.vitutor.com/)
12:01:23	19396/19396	---M--	200	added ('OK')	text/html	etag:%224981ca72ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/sexagesimal/sexagesimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/sexagesimal/sexagesimal.html	(from http://www.vitutor.com/)
12:01:24	13534/13534	---M--	200	added ('OK')	text/html	etag:%22c450bb73ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/sexagesimal/units_time.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/sexagesimal/units_time.html	(from http://www.vitutor.com/)
12:01:24	15497/15497	---M--	200	added ('OK')	text/html	etag:%22338d9773ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/sexagesimal/units_angles.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/sexagesimal/units_angles.html	(from http://www.vitutor.com/)
12:01:25	16609/16609	---M--	200	added ('OK')	text/html	etag:%2219f33c73ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/sexagesimal/time_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/sexagesimal/time_workshhet.html	(from http://www.vitutor.com/)
12:01:25	20808/20808	---M--	200	added ('OK')	text/html	etag:%227682ab72ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/sexagesimal/angle_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/sexagesimal/angle_workshhet.html	(from http://www.vitutor.com/)
12:01:27	15320/15320	---M--	200	added ('OK')	text/html	etag:%22fb73269ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/ratio.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/ratio.html	(from http://www.vitutor.com/)
12:01:27	15392/15392	---M--	200	added ('OK')	text/html	etag:%221a31cc68ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/proportions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/proportions.html	(from http://www.vitutor.com/)
12:01:28	14636/14636	---M--	200	added ('OK')	text/html	etag:%221bebe467ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/mean_proportional.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/mean_proportional.html	(from http://www.vitutor.com/)
12:01:28	16735/16735	---M--	200	added ('OK')	text/html	etag:%22112b6467ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/direct_proportion.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/direct_proportion.html	(from http://www.vitutor.com/)
12:01:29	16226/16226	---M--	200	added ('OK')	text/html	etag:%2240ffd867ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/inverse_proportion.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/inverse_proportion.html	(from http://www.vitutor.com/)
12:01:29	15525/15525	---M--	200	added ('OK')	text/html	etag:%22b1e4968ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/percentage.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/percentage.html	(from http://www.vitutor.com/)
12:01:30	15912/15912	---M--	200	added ('OK')	text/html	etag:%22369eba69ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/simple_interest.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/simple_interest.html	(from http://www.vitutor.com/)
12:01:30	21434/21434	---M--	200	added ('OK')	text/html	etag:%22950bd69ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/ratio_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/ratio_problems.html	(from http://www.vitutor.com/)
12:01:31	18065/18065	---M--	200	added ('OK')	text/html	etag:%224abf5968ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/percentage_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/percentage_problems.html	(from http://www.vitutor.com/)
12:01:32	17110/17110	---M--	200	added ('OK')	text/html	etag:%224b797267ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/ratio/interest_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/ratio/interest_problems.html	(from http://www.vitutor.com/)
12:01:33	676/676	---M--	200	added ('OK')	image/gif	etag:%22f8594fa4e1cfca1:423ae6%22	http://www.vitutor.us/images/flechas/f_v_a.gif	/home/mario/websites/copiaVitutor/www.vitutor.us/images/flechas/f_v_a.gif	(from http://www.vitutor.com/)
12:01:33	2789/2789	---M--	200	added ('OK')	image/gif	etag:%2210217d96e1cfca1:423ae6%22	http://www.vitutor.us/images/pie_c_2.gif	/home/mario/websites/copiaVitutor/www.vitutor.us/images/pie_c_2.gif	(from http://www.vitutor.com/)
12:01:33	7557/7557	---M--	200	added ('OK')	text/html	etag:%22cafd4bc8ed28cf1:54b0cb%22	http://www.vitutor.com/ad.html	/home/mario/websites/copiaVitutor/www.vitutor.com/ad.html	(from http://www.vitutor.com/)
12:01:33	2345/2345	---M--	200	added ('OK')	image/gif	etag:%22fcac4896e1cfca1:423ae6%22	http://www.vitutor.us/images/pie_correo_4.gif	/home/mario/websites/copiaVitutor/www.vitutor.us/images/pie_correo_4.gif	(from http://www.vitutor.com/)
12:01:34	22288/22288	---M--	200	added ('OK')	text/html	etag:%22719fae94ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/algebra_formulas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/algebra_formulas.html	(from http://www.vitutor.com/)
12:01:34	14135/14135	---M--	200	added ('OK')	text/html	etag:%222777c694ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/algebra_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/algebra_worksheets.html	(from http://www.vitutor.com/)
12:01:35	21305/21305	---M--	200	added ('OK')	text/html	etag:%22b5ad3d95ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/algebraic_expressions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/algebraic_expressions.html	(from http://www.vitutor.com/)
12:01:36	15791/15791	---M--	200	added ('OK')	text/html	etag:%221719769eee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/monomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/monomials.html	(from http://www.vitutor.com/)
12:01:36	19169/19169	---M--	200	added ('OK')	text/html	etag:%2266a19e9eee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/monomials_operations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/monomials_operations.html	(from http://www.vitutor.com/)
12:01:37	20357/20357	---M--	200	added ('OK')	text/html	etag:%229ca8e79fee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/polynomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/polynomials.html	(from http://www.vitutor.com/)
12:01:37	16452/16452	---M--	200	added ('OK')	text/html	etag:%227c194894ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/adding_polynomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/adding_polynomials.html	(from http://www.vitutor.com/)
12:01:38	18351/18351	---M--	200	added ('OK')	text/html	etag:%228d88269fee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/multipling_polynomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/multipling_polynomials.html	(from http://www.vitutor.com/)
12:01:39	17671/17671	---M--	200	added ('OK')	text/html	etag:%22c0863997ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/dividing_polynomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/dividing_polynomials.html	(from http://www.vitutor.com/)
12:01:39	18056/18056	---M--	200	added ('OK')	text/html	etag:%22ad9b3ca1ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/ruffini.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/ruffini.html	(from http://www.vitutor.com/)
12:01:40	25033/25033	---M--	200	added ('OK')	text/html	etag:%22d86a279eee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/monomial_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/monomial_worksheets.html	(from http://www.vitutor.com/)
12:01:41	40970/40970	---M--	200	added ('OK')	text/html	etag:%224479b9a0ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/polynomials_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/polynomials_worksheets.html	(from http://www.vitutor.com/)
12:01:42	19964/19964	---M--	200	added ('OK')	text/html	etag:%225cb6aa0ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/polynomials_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/polynomials_problems.html	(from http://www.vitutor.com/)
12:01:42	18273/18273	---M--	200	added ('OK')	text/html	etag:%22e481b295ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/algebraic_identities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/algebraic_identities.html	(from http://www.vitutor.com/)
12:01:43	23392/23392	---M--	200	added ('OK')	text/html	etag:%22b693a96ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/binomial_theorem.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/binomial_theorem.html	(from http://www.vitutor.com/)
12:01:43	14551/14551	---M--	200	added ('OK')	text/html	etag:%22f8beba0ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/remainder_theorem.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/remainder_theorem.html	(from http://www.vitutor.com/)
12:01:44	18510/18510	---M--	200	added ('OK')	text/html	etag:%22bc5c9b9fee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/polynomial_roots.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/polynomial_roots.html	(from http://www.vitutor.com/)
12:01:44	26581/26581	---M--	200	added ('OK')	text/html	etag:%221eede79cee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/factoring_polynomials.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/factoring_polynomials.html	(from http://www.vitutor.com/)
12:01:45	21232/21232	---M--	200	added ('OK')	text/html	etag:%22d3edbf96ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/binomial_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/binomial_worksheets.html	(from http://www.vitutor.com/)
12:01:46	39072/39072	---M--	200	added ('OK')	text/html	etag:%22b9708c9dee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/factoring_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/factoring_worksheets.html	(from http://www.vitutor.com/)
12:01:47	17381/17381	---M--	200	added ('OK')	text/html	etag:%22564b3b95ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/algebraic_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/algebraic_fractions.html	(from http://www.vitutor.com/)
12:01:48	16137/16137	---M--	200	added ('OK')	text/html	etag:%22748bbd96ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/denominator_common.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/denominator_common.html	(from http://www.vitutor.com/)
12:01:49	17842/17842	---M--	200	added ('OK')	text/html	etag:%224ab82694ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/add_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/add_fractions.html	(from http://www.vitutor.com/)
12:01:49	15308/15308	---M--	200	added ('OK')	text/html	etag:%22e78ae89eee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/mult_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/mult_fractions.html	(from http://www.vitutor.com/)
12:01:50	15243/15243	---M--	200	added ('OK')	text/html	etag:%22e59a2d97ee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/div_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/div_fractions.html	(from http://www.vitutor.com/)
12:01:50	31611/31611	---M--	200	added ('OK')	text/html	etag:%226cbbf79dee28cf1:54b0cb%22	http://www.vitutor.com/alg/polynomials/frac_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/polynomials/frac_worksheets.html	(from http://www.vitutor.com/)
12:01:51	16398/16398	---M--	200	added ('OK')	text/html	etag:%22c4a38a61ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/equations.html	(from http://www.vitutor.com/)
12:01:52	14281/14281	---M--	200	added ('OK')	text/html	etag:%22bbfc8462ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/equivalent_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/equivalent_equations.html	(from http://www.vitutor.com/)
